payment_id,order_id,payment_method,amount
977,977,Debit Card,19678.63
978,978,Credit Card,7942.49
979,979,UPI,87537.94
980,980,Cash on Delivery,6682.59
981,981,Wallet,7768.46
982,982,UPI,19128.02
983,983,UPI,5962.8
984,984,Credit Card,7486.65
985,985,Credit Card,25169.78
986,986,UPI,26950.07
987,987,Credit Card,82224.37
988,988,UPI,209966.11
989,989,Net Banking,5364.53
990,990,UPI,47538.72
991,991,UPI,21487.47
992,992,Net Banking,1531.11
993,993,UPI,113678.58
994,994,UPI,57373.61
995,995,Credit Card,133092.41
996,996,Credit Card,55369.04
997,997,UPI,15664.16
998,998,Net Banking,4370.44
999,999,Credit Card,4656.59
1000,1000,UPI,5094.54
1001,1001,Cash on Delivery,10776.65
1002,1002,Credit Card,6953.01
1003,1003,UPI,12343.46
1004,1004,Net Banking,18082.64
1005,1005,UPI,9252.44
1006,1006,Net Banking,83121.68
1007,1007,Cash on Delivery,45136.01
1008,1008,Net Banking,49202.52
1009,1009,Debit Card,43782.06
1010,1010,Debit Card,69887.52
1011,1011,UPI,11411.72
1012,1012,Net Banking,27227.17
1013,1013,UPI,899.33
1014,1014,Credit Card,49805.19
1015,1015,UPI,52066.29
1016,1016,UPI,27074.99
1017,1017,Debit Card,18475.37
1018,1018,Wallet,7949.09
1019,1019,UPI,8293.54
1020,1020,Debit Card,9335.92
1021,1021,Wallet,43866.05
1022,1022,UPI,1704.41
1023,1023,Debit Card,5686.84
1024,1024,Debit Card,8883.14
1025,1025,Wallet,53675.0
1026,1026,UPI,74446.54
1027,1027,Net Banking,11437.14
1028,1028,UPI,131744.25
1029,1029,Credit Card,30138.19
1030,1030,Credit Card,159857.92
1031,1031,Net Banking,21933.34
1032,1032,UPI,47027.07
1033,1033,UPI,10847.62
1034,1034,UPI,31203.29
1035,1035,Debit Card,8287.25
1036,1036,Credit Card,5094.68
1037,1037,Credit Card,1488.4
1038,1038,Net Banking,3913.66
1039,1039,Credit Card,151559.68
1040,1040,Cash on Delivery,16709.32
1041,1041,UPI,3590.1
1042,1042,Debit Card,5555.1
1043,1043,Debit Card,483.98
1044,1044,Cash on Delivery,43861.79
1045,1045,Debit Card,2566.46
1046,1046,Debit Card,215777.13
1047,1047,Net Banking,3896.57
1048,1048,UPI,61976.63
1049,1049,Wallet,155151.78
1050,1050,Cash on Delivery,1649.8
1051,1051,Credit Card,21451.48
1052,1052,Net Banking,8131.6
1053,1053,Debit Card,97442.35
1054,1054,Cash on Delivery,14087.51
1055,1055,UPI,18775.12
1056,1056,Net Banking,11721.24
1057,1057,UPI,2843.42
1058,1058,UPI,3495.62
1059,1059,UPI,147220.91
1060,1060,UPI,14751.27
1061,1061,UPI,15823.64
1062,1062,Debit Card,1369.23
1063,1063,Credit Card,1737.16
1064,1064,Credit Card,14122.89
1065,1065,Debit Card,24296.44
1066,1066,Net Banking,790.52
1067,1067,Debit Card,69889.17
1068,1068,Debit Card,12580.98
1069,1069,UPI,8714.41
1070,1070,UPI,4156.52
1071,1071,UPI,7570.63
1072,1072,UPI,40009.3
1073,1073,Net Banking,11207.17
1074,1074,UPI,188270.28
1075,1075,Net Banking,78675.81
1076,1076,UPI,5239.7
1077,1077,Credit Card,438.29
1078,1078,Credit Card,4704.0
1079,1079,Wallet,17458.14
1080,1080,UPI,39833.73
1081,1081,Cash on Delivery,133584.53
1082,1082,UPI,1136.3
1083,1083,UPI,5478.89
1084,1084,Wallet,33020.47
1085,1085,Credit Card,11464.26
1086,1086,Net Banking,156789.15
1087,1087,Debit Card,3417.13
1088,1088,UPI,8969.04
1089,1089,Net Banking,6577.07
1090,1090,Credit Card,6445.4
1091,1091,Cash on Delivery,3552.66
1092,1092,UPI,2907.32
1093,1093,UPI,22440.07
1094,1094,UPI,45575.16
1095,1095,Credit Card,52724.12
1096,1096,UPI,25381.16
1097,1097,UPI,2727.86
1098,1098,Debit Card,75939.96
1099,1099,UPI,51553.75
1100,1100,UPI,62756.98
1101,1101,UPI,43280.13
1102,1102,Credit Card,45289.55
1103,1103,UPI,57354.01
1104,1104,Net Banking,45308.75
1105,1105,UPI,86751.82
1106,1106,Debit Card,18811.67
1107,1107,Net Banking,172677.5
1108,1108,Cash on Delivery,11022.1
1109,1109,UPI,28187.36
1110,1110,UPI,16417.96
1111,1111,Debit Card,8757.87
1112,1112,UPI,39252.64
1113,1113,Wallet,138632.81
1114,1114,Net Banking,189204.92
1115,1115,Debit Card,51333.5
1116,1116,UPI,6200.83
1117,1117,Net Banking,61624.24
1118,1118,Net Banking,10617.54
1119,1119,Wallet,1026.49
1120,1120,UPI,9142.92
1121,1121,Cash on Delivery,3200.4
1122,1122,Debit Card,54571.18
1123,1123,Debit Card,149010.75
1124,1124,UPI,4940.58
1125,1125,Cash on Delivery,71144.77
1126,1126,UPI,17974.58
1127,1127,Credit Card,34175.57
1128,1128,UPI,12735.09
1129,1129,UPI,5446.81
1130,1130,UPI,1383.26
1131,1131,Cash on Delivery,15781.89
1132,1132,Credit Card,196996.47
1133,1133,UPI,2648.57
1134,1134,Wallet,7469.8
1135,1135,Cash on Delivery,69960.64
1136,1136,Cash on Delivery,55509.72
1137,1137,Debit Card,15592.07
1138,1138,Credit Card,1953.96
1139,1139,UPI,4219.67
1140,1140,Wallet,12876.76
1141,1141,UPI,6630.96
1142,1142,UPI,87188.86
1143,1143,Credit Card,8729.16
1144,1144,Debit Card,61191.55
1145,1145,Debit Card,47845.62
1146,1146,UPI,19740.89
1147,1147,Wallet,19588.14
1148,1148,UPI,25225.73
1149,1149,UPI,37518.85
1150,1150,Credit Card,13423.26
1151,1151,Credit Card,10123.37
1152,1152,Cash on Delivery,38364.49
1153,1153,Wallet,1124.64
1154,1154,Credit Card,8981.07
1155,1155,Credit Card,1736.0
1156,1156,UPI,5505.82
1157,1157,UPI,2597.44
1158,1158,Debit Card,2919.26
1159,1159,UPI,115224.4
1160,1160,Debit Card,34544.89
1161,1161,Credit Card,142625.1
1162,1162,Credit Card,24982.49
1163,1163,Credit Card,53236.37
1164,1164,UPI,15745.02
1165,1165,Credit Card,8956.53
1166,1166,Debit Card,6053.96
1167,1167,Credit Card,81878.93
1168,1168,UPI,56517.83
1169,1169,Credit Card,45329.39
1170,1170,Credit Card,44477.88
1171,1171,Cash on Delivery,4601.79
1172,1172,Cash on Delivery,111083.56
1173,1173,Wallet,13641.18
1174,1174,Wallet,79589.11
1175,1175,Credit Card,24458.9
1176,1176,Wallet,1126.48
1177,1177,UPI,130133.16
1178,1178,Wallet,2440.9
1179,1179,Credit Card,65739.54
1180,1180,UPI,5655.05
1181,1181,Net Banking,23126.31
1182,1182,UPI,42650.96
1183,1183,Debit Card,14577.27
1184,1184,UPI,15010.89
1185,1185,Credit Card,10901.68
1186,1186,UPI,99591.39
1187,1187,UPI,4912.69
1188,1188,UPI,113144.2
1189,1189,Credit Card,10914.24
1190,1190,Credit Card,10408.38
1191,1191,UPI,46952.25
1192,1192,Credit Card,429.36
1193,1193,UPI,15708.8
1194,1194,Credit Card,21572.03
1195,1195,UPI,26406.13
1196,1196,UPI,15725.24
1197,1197,UPI,56415.19
1198,1198,Debit Card,14776.16
1199,1199,Cash on Delivery,148329.08
1200,1200,UPI,5044.55
1201,1201,Credit Card,106478.04
1202,1202,UPI,9398.8
1203,1203,UPI,21286.91
1204,1204,Net Banking,28530.09
1205,1205,Credit Card,8080.18
1206,1206,UPI,27127.47
1207,1207,UPI,16642.48
1208,1208,UPI,33238.04
1209,1209,UPI,12503.67
1210,1210,Net Banking,8188.63
1211,1211,Cash on Delivery,15820.2
1212,1212,Net Banking,19718.17
1213,1213,Credit Card,234031.12
1214,1214,Credit Card,1604.48
1215,1215,Net Banking,5737.19
1216,1216,UPI,70433.92
1217,1217,Debit Card,7300.98
1218,1218,Debit Card,2260.12
1219,1219,UPI,9406.35
1220,1220,UPI,1049.41
1221,1221,Credit Card,1894.86
1222,1222,Credit Card,1857.06
1223,1223,UPI,5809.4
1224,1224,UPI,11280.01
1225,1225,UPI,18258.57
1226,1226,UPI,101188.46
1227,1227,Credit Card,3551.4
1228,1228,Credit Card,3337.32
1229,1229,Net Banking,360.31
1230,1230,Credit Card,5197.09
1231,1231,UPI,9396.93
1232,1232,Debit Card,5797.72
1233,1233,Credit Card,1164.01
1234,1234,Debit Card,125001.28
1235,1235,Credit Card,49896.73
1236,1236,Wallet,5189.54
1237,1237,UPI,19958.43
1238,1238,UPI,52146.56
1239,1239,Debit Card,379.22
1240,1240,Debit Card,8697.85
1241,1241,Credit Card,22883.56
1242,1242,Credit Card,8679.56
1243,1243,Cash on Delivery,8586.46
1244,1244,Cash on Delivery,100536.27
1245,1245,Wallet,6816.37
1246,1246,Debit Card,3607.66
1247,1247,Cash on Delivery,63635.72
1248,1248,UPI,3836.53
1249,1249,Debit Card,12699.48
1250,1250,Wallet,56474.21
1251,1251,UPI,118076.69
1252,1252,Credit Card,3790.33
1253,1253,Debit Card,87702.04
1254,1254,Credit Card,8033.68
1255,1255,UPI,2446.43
1256,1256,UPI,31561.74
1257,1257,Wallet,71197.77
1258,1258,Net Banking,10643.14
1259,1259,Debit Card,892.8
1260,1260,Wallet,68927.03
1261,1261,UPI,5271.12
1262,1262,Net Banking,9704.31
1263,1263,UPI,4493.76
1264,1264,Net Banking,8844.59
1265,1265,UPI,4770.75
1266,1266,Debit Card,38057.9
1267,1267,Credit Card,38363.98
1268,1268,UPI,1117.07
1269,1269,Net Banking,23001.06
1270,1270,Net Banking,1426.31
1271,1271,Net Banking,42638.87
1272,1272,Cash on Delivery,24572.98
1273,1273,Cash on Delivery,16470.7
1274,1274,Debit Card,39350.33
1275,1275,Credit Card,5953.08
1276,1276,UPI,8061.3
1277,1277,Cash on Delivery,6169.44
1278,1278,Wallet,4725.37
1279,1279,UPI,1714.47
1280,1280,UPI,6869.43
1281,1281,Credit Card,181155.92
1282,1282,Net Banking,203112.31
1283,1283,UPI,156161.38
1284,1284,UPI,10745.6
1285,1285,Debit Card,8650.0
1286,1286,UPI,59802.09
1287,1287,Net Banking,37178.51
1288,1288,Debit Card,49350.57
1289,1289,UPI,9415.3
1290,1290,Cash on Delivery,11153.79
1291,1291,Net Banking,948.67
1292,1292,UPI,28260.66
1293,1293,Debit Card,7086.46
1294,1294,Credit Card,17312.44
1295,1295,Net Banking,67427.64
1296,1296,Credit Card,217.98
1297,1297,UPI,86583.6
1298,1298,Credit Card,32997.05
1299,1299,UPI,7459.49
1300,1300,UPI,504.92
1301,1301,UPI,698.56
1302,1302,Debit Card,75766.63
1303,1303,Credit Card,44279.77
1304,1304,Credit Card,884.74
1305,1305,Debit Card,9647.78
1306,1306,Cash on Delivery,54320.98
1307,1307,UPI,24929.39
1308,1308,UPI,12758.9
1309,1309,Debit Card,40872.38
1310,1310,UPI,402712.82
1311,1311,UPI,573.53
1312,1312,Credit Card,545.86
1313,1313,Wallet,153272.45
1314,1314,UPI,81700.91
1315,1315,Debit Card,208981.98
1316,1316,UPI,25928.22
1317,1317,Cash on Delivery,5988.98
1318,1318,UPI,2018.28
1319,1319,UPI,24428.37
1320,1320,Wallet,671.46
1321,1321,Credit Card,1565.44
1322,1322,Cash on Delivery,38344.14
1323,1323,UPI,18441.72
1324,1324,Credit Card,5822.1
1325,1325,UPI,2535.11
1326,1326,UPI,2351.38
1327,1327,Debit Card,4990.68
1328,1328,Wallet,12451.86
1329,1329,Wallet,173119.62
1330,1330,Wallet,22637.88
1331,1331,UPI,12193.6
1332,1332,Cash on Delivery,5744.68
1333,1333,Credit Card,8439.02
1334,1334,UPI,23878.64
1335,1335,UPI,59259.57
1336,1336,UPI,5808.55
1337,1337,UPI,20976.43
1338,1338,UPI,5457.64
1339,1339,Credit Card,2393.2
1340,1340,UPI,42155.95
1341,1341,Wallet,6214.3
1342,1342,Credit Card,38965.74
1343,1343,Net Banking,2555.57
1344,1344,Credit Card,5682.12
1345,1345,Credit Card,12604.08
1346,1346,Net Banking,9500.34
1347,1347,Credit Card,11117.07
1348,1348,Credit Card,65356.11
1349,1349,UPI,4531.52
1350,1350,Debit Card,50237.11
1351,1351,Net Banking,12867.27
1352,1352,Net Banking,113483.79
1353,1353,UPI,17047.87
1354,1354,Credit Card,14354.24
1355,1355,UPI,1626.93
1356,1356,Wallet,15007.32
1357,1357,Cash on Delivery,2456.1
1358,1358,UPI,16409.48
1359,1359,Net Banking,54018.56
1360,1360,Credit Card,9620.79
1361,1361,Cash on Delivery,11582.25
1362,1362,UPI,19496.69
1363,1363,Credit Card,16565.77
1364,1364,UPI,63749.36
1365,1365,UPI,70350.28
1366,1366,Credit Card,38963.3
1367,1367,Cash on Delivery,36602.72
1368,1368,UPI,59985.82
1369,1369,Wallet,36317.52
1370,1370,UPI,6917.0
1371,1371,Credit Card,13736.37
1372,1372,UPI,2478.98
1373,1373,Debit Card,15251.65
1374,1374,Debit Card,6085.23
1375,1375,Credit Card,17611.94
1376,1376,UPI,130426.12
1377,1377,Credit Card,1163.71
1378,1378,Debit Card,15650.06
1379,1379,Credit Card,10875.42
1380,1380,Credit Card,17529.0
1381,1381,UPI,156490.69
1382,1382,Net Banking,10761.17
1383,1383,Debit Card,25130.69
1384,1384,Credit Card,45232.25
1385,1385,UPI,23774.8
1386,1386,Wallet,163384.16
1387,1387,Net Banking,5096.93
1388,1388,Debit Card,81762.56
1389,1389,Credit Card,1980.46
1390,1390,UPI,179646.31
1391,1391,Credit Card,37262.2
1392,1392,Net Banking,11326.02
1393,1393,UPI,14239.22
1394,1394,Credit Card,61679.98
1395,1395,Credit Card,10687.89
1396,1396,Cash on Delivery,45117.1
1397,1397,UPI,51163.53
1398,1398,Debit Card,5684.41
1399,1399,Credit Card,3208.68
1400,1400,UPI,2277.78
1401,1401,Net Banking,1648.37
1402,1402,Cash on Delivery,15002.77
1403,1403,UPI,1519.49
1404,1404,Debit Card,8078.14
1405,1405,Debit Card,69640.4
1406,1406,Wallet,2131.9
1407,1407,UPI,1690.53
1408,1408,Net Banking,20143.22
1409,1409,Debit Card,65146.15
1410,1410,Credit Card,17070.37
1411,1411,Cash on Delivery,1761.46
1412,1412,UPI,7301.49
1413,1413,Debit Card,2551.08
1414,1414,UPI,5789.77
1415,1415,UPI,5534.82
1416,1416,UPI,29423.15
1417,1417,UPI,1676.98
1418,1418,Debit Card,787.52
1419,1419,UPI,233.94
1420,1420,UPI,20239.46
1421,1421,Debit Card,1485.45
1422,1422,Debit Card,2908.4
1423,1423,Credit Card,25376.83
1424,1424,Wallet,3151.6
1425,1425,Wallet,39637.07
1426,1426,UPI,430.04
1427,1427,UPI,2091.42
1428,1428,Debit Card,3067.84
1429,1429,Net Banking,2918.71
1430,1430,UPI,12086.22
1431,1431,UPI,52265.91
1432,1432,Wallet,1427.58
1433,1433,Cash on Delivery,32932.83
1434,1434,Cash on Delivery,11101.47
1435,1435,Credit Card,4289.81
1436,1436,Credit Card,84097.24
1437,1437,Credit Card,5961.7
1438,1438,UPI,40528.01
1439,1439,UPI,977.97
1440,1440,Net Banking,10731.87
1441,1441,Credit Card,25983.89
1442,1442,Net Banking,15172.98
1443,1443,UPI,10931.32
1444,1444,UPI,109168.89
1445,1445,Net Banking,15569.37
1446,1446,Credit Card,11902.95
1447,1447,Wallet,22075.4
1448,1448,Debit Card,17147.85
1449,1449,UPI,17883.56
1450,1450,Net Banking,5483.96
1451,1451,UPI,5634.25
1452,1452,UPI,25645.41
1453,1453,UPI,16563.66
1454,1454,Credit Card,94994.9
1455,1455,Cash on Delivery,100591.58
1456,1456,Wallet,10542.6
1457,1457,Wallet,45598.81
1458,1458,Debit Card,14412.98
1459,1459,Cash on Delivery,3112.5
1460,1460,UPI,21301.23
1461,1461,Net Banking,12569.83
1462,1462,UPI,68797.45
1463,1463,UPI,1824.22
1464,1464,Credit Card,2869.7
1465,1465,UPI,5034.94
1466,1466,UPI,2555.75
1467,1467,Credit Card,81947.09
1468,1468,Credit Card,50770.45
1469,1469,Cash on Delivery,6145.22
1470,1470,UPI,5083.78
1471,1471,Cash on Delivery,20060.24
1472,1472,UPI,5260.82
1473,1473,Credit Card,76586.48
1474,1474,UPI,92486.18
1475,1475,UPI,100651.65
1476,1476,Credit Card,17548.04
1477,1477,Credit Card,2688.93
1478,1478,UPI,22101.79
1479,1479,UPI,47480.59
1480,1480,UPI,28550.84
1481,1481,Net Banking,2769.04
1482,1482,Wallet,6226.85
1483,1483,Credit Card,11175.17
1484,1484,Credit Card,10137.07
1485,1485,UPI,2689.16
1486,1486,UPI,6343.4
1487,1487,Wallet,769.42
1488,1488,UPI,13418.94
1489,1489,Credit Card,4006.75
1490,1490,Debit Card,57615.95
1491,1491,UPI,25955.84
1492,1492,UPI,23909.12
1493,1493,Wallet,15399.93
1494,1494,Credit Card,18577.38
1495,1495,UPI,17459.32
1496,1496,Wallet,9518.96
1497,1497,Credit Card,33890.95
1498,1498,Net Banking,3626.25
1499,1499,UPI,33618.49
1500,1500,UPI,9376.42
1501,1501,Credit Card,13582.05
1502,1502,Credit Card,121558.14
1503,1503,Debit Card,39991.78
1504,1504,UPI,102836.6
1505,1505,Debit Card,20562.54
1506,1506,Net Banking,31584.08
1507,1507,UPI,84754.5
1508,1508,Wallet,8842.46
1509,1509,UPI,42133.4
1510,1510,UPI,15516.13
1511,1511,Debit Card,5449.62
1512,1512,UPI,14312.53
1513,1513,Credit Card,21409.54
1514,1514,UPI,4977.62
1515,1515,Credit Card,70489.8
1516,1516,Credit Card,51743.75
1517,1517,UPI,58549.18
1518,1518,Credit Card,10614.26
1519,1519,Cash on Delivery,5052.71
1520,1520,UPI,8561.04
1521,1521,Wallet,29357.68
1522,1522,UPI,31688.7
1523,1523,UPI,42777.53
1524,1524,Credit Card,6465.47
1525,1525,Wallet,135183.91
1526,1526,UPI,370472.97
1527,1527,UPI,40194.95
1528,1528,UPI,24312.28
1529,1529,UPI,130766.32
1530,1530,Credit Card,19580.8
1531,1531,Net Banking,7654.24
1532,1532,Debit Card,93301.61
1533,1533,UPI,45547.59
1534,1534,Credit Card,57661.79
1535,1535,Wallet,2340.95
1536,1536,Credit Card,45545.53
1537,1537,Credit Card,14077.51
1538,1538,Net Banking,5919.05
1539,1539,UPI,26499.42
1540,1540,Cash on Delivery,2013.38
1541,1541,UPI,157888.14
1542,1542,Credit Card,12728.24
1543,1543,UPI,24555.87
1544,1544,Credit Card,2315.78
1545,1545,Credit Card,6059.9
1546,1546,Wallet,13195.11
1547,1547,Credit Card,16399.56
1548,1548,UPI,20839.4
1549,1549,UPI,34863.89
1550,1550,Wallet,7448.98
1551,1551,Debit Card,5552.59
1552,1552,Debit Card,2061.04
1553,1553,UPI,671.75
1554,1554,Wallet,16009.04
1555,1555,UPI,13341.6
1556,1556,Net Banking,189041.88
1557,1557,Wallet,81314.33
1558,1558,UPI,13001.69
1559,1559,Net Banking,50308.64
1560,1560,Credit Card,12465.87
1561,1561,UPI,2536.04
1562,1562,UPI,48621.73
1563,1563,Credit Card,8684.6
1564,1564,UPI,21545.76
1565,1565,Credit Card,46309.26
1566,1566,Wallet,14854.36
1567,1567,Debit Card,9685.64
1568,1568,Credit Card,21167.75
1569,1569,UPI,71276.02
1570,1570,Debit Card,5260.48
1571,1571,Debit Card,36072.61
1572,1572,UPI,13247.26
1573,1573,Debit Card,9550.06
1574,1574,Debit Card,17402.49
1575,1575,Cash on Delivery,43109.94
1576,1576,Credit Card,53396.74
1577,1577,Credit Card,326.59
1578,1578,Credit Card,4824.24
1579,1579,UPI,339610.87
1580,1580,UPI,78599.19
1581,1581,Debit Card,79222.07
1582,1582,UPI,11591.46
1583,1583,Credit Card,3459.36
1584,1584,Cash on Delivery,48231.44
1585,1585,Net Banking,12819.9
1586,1586,Credit Card,47970.93
1587,1587,Debit Card,5225.19
1588,1588,Wallet,4020.19
1589,1589,Cash on Delivery,15287.48
1590,1590,UPI,52507.76
1591,1591,Wallet,20720.92
1592,1592,Credit Card,14541.25
1593,1593,UPI,53237.51
1594,1594,Debit Card,6002.99
1595,1595,Cash on Delivery,93885.28
1596,1596,UPI,6920.19
1597,1597,UPI,31020.78
1598,1598,UPI,20831.96
1599,1599,Debit Card,8650.85
1600,1600,Wallet,3442.51
1601,1601,Net Banking,4610.55
1602,1602,Credit Card,27943.61
1603,1603,Credit Card,5373.78
1604,1604,UPI,8807.82
1605,1605,UPI,110607.2
1606,1606,UPI,4558.94
1607,1607,UPI,14722.86
1608,1608,Credit Card,5118.42
1609,1609,Net Banking,18234.44
1610,1610,Credit Card,2460.12
1611,1611,Credit Card,73288.41
1612,1612,UPI,2201.77
1613,1613,Credit Card,32487.2
1614,1614,Net Banking,12605.2
1615,1615,Credit Card,6771.09
1616,1616,UPI,15642.09
1617,1617,Credit Card,116481.91
1618,1618,Credit Card,1057.23
1619,1619,Debit Card,54988.7
1620,1620,Cash on Delivery,17728.17
1621,1621,Credit Card,128804.0
1622,1622,Cash on Delivery,137994.65
1623,1623,Credit Card,940.86
1624,1624,Wallet,5312.42
1625,1625,Credit Card,19376.55
1626,1626,UPI,1336.5
1627,1627,Debit Card,272081.72
1628,1628,Wallet,1652.31
1629,1629,UPI,1182.73
1630,1630,UPI,62301.14
1631,1631,Net Banking,5693.66
1632,1632,Wallet,42728.77
1633,1633,Credit Card,18713.34
1634,1634,Debit Card,140755.89
1635,1635,UPI,3230.53
1636,1636,Credit Card,495.25
1637,1637,Credit Card,7656.45
1638,1638,UPI,99618.24
1639,1639,Net Banking,9214.6
1640,1640,Debit Card,5337.55
1641,1641,UPI,87279.78
1642,1642,Wallet,1190.34
1643,1643,UPI,69783.5
1644,1644,Credit Card,7938.39
1645,1645,UPI,41235.07
1646,1646,Credit Card,25630.6
1647,1647,UPI,11724.52
1648,1648,Cash on Delivery,920.65
1649,1649,Credit Card,139024.76
1650,1650,UPI,16450.03
1651,1651,Credit Card,5804.81
1652,1652,Wallet,16065.94
1653,1653,UPI,14778.06
1654,1654,UPI,78157.23
1655,1655,UPI,14473.59
1656,1656,UPI,4179.44
1657,1657,Net Banking,15363.1
1658,1658,Cash on Delivery,63137.2
1659,1659,UPI,30710.85
1660,1660,UPI,132716.57
1661,1661,Cash on Delivery,98625.44
1662,1662,Debit Card,5716.21
1663,1663,UPI,5076.82
1664,1664,UPI,7941.15
1665,1665,Credit Card,5721.52
1666,1666,Credit Card,125166.06
1667,1667,Credit Card,4561.41
1668,1668,Credit Card,5983.07
1669,1669,UPI,13423.1
1670,1670,UPI,1424.47
1671,1671,Credit Card,84935.56
1672,1672,Credit Card,18138.04
1673,1673,Cash on Delivery,47418.87
1674,1674,Credit Card,18313.44
1675,1675,UPI,2923.12
1676,1676,UPI,5181.55
1677,1677,UPI,63155.89
1678,1678,Wallet,57507.83
1679,1679,UPI,3174.5
1680,1680,Net Banking,5670.44
1681,1681,UPI,421.93
1682,1682,UPI,6470.65
1683,1683,Credit Card,70787.47
1684,1684,Cash on Delivery,2450.75
1685,1685,UPI,1012.35
1686,1686,Debit Card,20700.51
1687,1687,Credit Card,8123.09
1688,1688,Debit Card,1090.83
1689,1689,Credit Card,7995.88
1690,1690,UPI,42192.5
1691,1691,UPI,66343.68
1692,1692,UPI,51423.74
1693,1693,UPI,2585.18
1694,1694,Net Banking,3054.01
1695,1695,Cash on Delivery,26712.71
1696,1696,UPI,59695.68
1697,1697,Debit Card,37992.01
1698,1698,Debit Card,28838.62
1699,1699,UPI,1242.31
1700,1700,Credit Card,29042.17
1701,1701,Debit Card,1072.71
1702,1702,Cash on Delivery,2048.16
1703,1703,Wallet,102777.14
1704,1704,Net Banking,38699.86
1705,1705,UPI,36484.61
1706,1706,Credit Card,22255.94
1707,1707,Debit Card,6489.74
1708,1708,Cash on Delivery,164435.98
1709,1709,Wallet,40347.38
1710,1710,Debit Card,12967.68
1711,1711,UPI,105651.99
1712,1712,Credit Card,19722.34
1713,1713,Wallet,107287.41
1714,1714,Cash on Delivery,100323.98
1715,1715,UPI,7752.44
1716,1716,Credit Card,8328.87
1717,1717,Debit Card,19680.18
1718,1718,Credit Card,4837.42
1719,1719,UPI,26463.16
1720,1720,UPI,82654.83
1721,1721,Net Banking,34755.24
1722,1722,Credit Card,19627.9
1723,1723,Debit Card,34776.33
1724,1724,Net Banking,97015.48
1725,1725,Credit Card,16133.64
1726,1726,Debit Card,1402.82
1727,1727,Net Banking,14229.89
1728,1728,Cash on Delivery,140153.7
